,Reporting_Entity,Facility_Name,State,Electricity_Production_GJ,Electricity_Production_MWh,Primary_Fuel,Year,Lat,Lng,Renewable
380,POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),NT,2553,709,Diesel,2017-2018,-23.4471526,131.8822091,False
381,POWER AND WATER CORPORATION,Imangara (Murray Downs),NT,1071,298,Diesel,2017-2018,-21.0492276,134.6804761,False
382,POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),NT,2234,621,Diesel,2017-2018,-25.1019444,132.5716667,False
383,POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),NT,9548,2652,Diesel,2017-2018,-17.4480442,130.8310031,False
384,POWER AND WATER CORPORATION,Kaltukatjara (Docker River),NT,5592,1553,Diesel,2017-2018,-24.8804857,129.0792084,False
385,POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),NT,11771,3270,Diesel,2017-2018,-18.3365,130.636993,False
386,POWER AND WATER CORPORATION,Laramba (Napperby),NT,3462,962,Diesel,2017-2018,-22.5338603,132.754989,False
387,POWER AND WATER CORPORATION,Maningrida,NT,31719,8811,Diesel,2017-2018,-12.0551674,134.2313799,False
388,POWER AND WATER CORPORATION,Milikapiti (Snake Bay),NT,7499,2083,Diesel,2017-2018,-11.4227161,130.6530109,False
389,POWER AND WATER CORPORATION,Milingimbi,NT,13378,3716,Diesel,2017-2018,-12.0939133,134.8973049,False
390,POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),NT,3233,898,Diesel,2017-2018,-13.7832463,136.1961739,False
391,POWER AND WATER CORPORATION,Minjilang (Croker Island),NT,4974,1382,Diesel,2017-2018,-11.1475753,132.5767751,False
392,POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),NT,8366,2324,Diesel,2017-2018,-15.2254373,134.0797815,False
393,POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),NT,11550,3208,Diesel,2017-2018,-13.7121487,130.6885652,False
394,POWER AND WATER CORPORATION,Nguiu (Bathurst Island),NT,24394,6776,Diesel,2017-2018,-11.7619227,130.6317972,False
395,POWER AND WATER CORPORATION,Ngukurr (Roper River),NT,16495,4582,Diesel,2017-2018,-14.733834,134.7322863,False
396,POWER AND WATER CORPORATION,Numbulwar (Rose River),NT,10635,2954,Diesel,2017-2018,-14.2770418,135.7210604,False
397,POWER AND WATER CORPORATION,Nyirripi (Waite Creek),NT,3660,1017,Diesel,2017-2018,-22.6499244,130.5524637,False
398,POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),NT,3552,987,Diesel,2017-2018,-20.6440035,135.587927,False
399,POWER AND WATER CORPORATION,Palumpa,NT,5382,1495,Diesel,2017-2018,-14.3523927,129.8822501,False
400,POWER AND WATER CORPORATION,Papunya,NT,6812,1892,Diesel,2017-2018,-23.2053323,131.9112738,False
401,POWER AND WATER CORPORATION,Peppimenarti,NT,4284,1190,Diesel,2017-2018,-14.1501858,130.0762599,False
402,POWER AND WATER CORPORATION,Pidgeon Hole,NT,1731,481,Diesel,2017-2018,-16.8148579,131.2196946,False
403,POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),NT,7098,1972,Diesel,2017-2018,-11.405157,130.4173321,False
404,POWER AND WATER CORPORATION,Ramingining,NT,11699,3250,Diesel,2017-2018,-12.3285681,134.9280587,False
405,POWER AND WATER CORPORATION,Robinson River,NT,4182,1162,Diesel,2017-2018,-16.15791413711197,137.1753049032663,False
406,POWER AND WATER CORPORATION,Tara (Neutral Junction),NT,1211,336,Diesel,2017-2018,-21.52354,133.989594,False
407,POWER AND WATER CORPORATION,Ti Tree Generation,NT,8345,2318,Diesel,2017-2018,-22.1291783,133.4161598,False
408,POWER AND WATER CORPORATION,Timber Creek,NT,10771,2992,Diesel,2017-2018,-15.6458527,130.4668349,False
409,POWER AND WATER CORPORATION,Titjikala (Maryvale),NT,3951,1098,Diesel,2017-2018,-24.674782,134.0764527,False
410,POWER AND WATER CORPORATION,Umbakumba,NT,9152,2542,Diesel,2017-2018,-13.8616879,136.8117295,False
411,POWER AND WATER CORPORATION,Wadeye (Port Keats),NT,34017,9449,Gas,2017-2018,-14.250637,129.549659,False
412,POWER AND WATER CORPORATION,Walungurru (Kintore),NT,6754,1876,Diesel,2017-2018,-23.2824005,129.3914989,False
413,POWER AND WATER CORPORATION,Warruwi (Goulburn Is),NT,6599,1833,Diesel,2017-2018,-11.6511842,133.3885099,False
414,POWER AND WATER CORPORATION,Wilora (Stirling),NT,1242,345,Diesel,2017-2018,-21.7404613,133.7311459,False
415,POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),NT,3591,998,Diesel,2017-2018,-21.2471627,132.6105377,False
416,POWER AND WATER CORPORATION,Yarralin,NT,4822,1339,Diesel,2017-2018,-16.4474276,130.8837408,False
417,POWER AND WATER CORPORATION,Yuendumu,NT,19228,5341,Diesel,2017-2018,-22.2539566,131.7953883,False
419,POWER GENERATION CORPORATION,Channel Island Power Station,NT,3826034,1062787,Gas,2017-2018,-12.5550166,130.8663184,False
420,POWER GENERATION CORPORATION,Katherine Power Station,NT,71615,19893,Gas,2017-2018,-19.4914108,132.5509603,False
421,POWER GENERATION CORPORATION,Kings Canyon,NT,4032,1120,Solar,2017-2018,-24.2552941,131.5700131,True
422,POWER GENERATION CORPORATION,Owen Springs Power Station,NT,268834,74676,Gas,2017-2018,-23.8632482,133.8253457,False
423,POWER GENERATION CORPORATION,Ron Goodin Power Station,NT,453701,126028,Gas,2017-2018,-19.4914108,132.5509603,False
424,POWER GENERATION CORPORATION,Tennant Creek Power Station,NT,104958,29155,Gas,2017-2018,-19.64591,134.1909565,False
425,POWER GENERATION CORPORATION,Weddell Power Station,NT,1310487,364024,Gas,2017-2018,-12.5772143,130.9502033,False
426,POWER GENERATION CORPORATION,Yulara Power Station,NT,70409,19558,Gas,2017-2018,-25.2320231,130.9913732,False
428,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,VIC,66477,18466,Biofuel,2017-2018,-37.6612312,144.9370304,True
429,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Power Generation - Smithfield Energy Facility,NSW,16689,4636,Gas,2017-2018,-33.8499781,150.9486894,False
431,QGC UPSTREAM INVESTMENTS PTY LTD ,Condamine Power Station,QLD,3058063,849462,Gas,2017-2018,-26.6681504,150.270009,False
433,RATCH - AUSTRALIA CORPORATION LIMITED,Kemerton Power Station,WA,250045,69457,Gas,2017-2018,-33.1633786,115.7807467,False
435,RATCH - AUSTRALIA CORPORATION LIMITED,Toora Wind Farm,VIC,177373,49270,Wind,2017-2018,-38.6534438,146.3402295,True
436,RATCH - AUSTRALIA CORPORATION LIMITED,Townsville Power Station,QLD,877378,243716,Coal Seam Methane,2017-2018,-19.20158,146.6183471,False
437,RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,QLD,108987,30274,Wind,2017-2018,-17.5945918,145.5313612,True
439,REGIONAL POWER CORPORATION,Carnarvon Power Station & Distribution network,WA,155505,43196,Gas,2017-2018,-24.8838363,113.6570584,False
440,REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,WA,14638,4066,Diesel,2017-2018,51.57877569999999,-0.4973433,False
441,REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,WA,7474,2076,Diesel,2017-2018,-14.2917439,126.646165,False
442,REGIONAL POWER CORPORATION,Kununurra Power Station & Kununurra Distribution network,WA,337,94,Diesel,2017-2018,-15.7783483,128.7439001,False
443,REGIONAL POWER CORPORATION,Marble Bar Power Station & Marble Bar Distribution network,WA,8074,2243,Diesel,2017-2018,-21.1802046,119.936303,False
444,REGIONAL POWER CORPORATION,Murchison Radio Astronomy Power Station and Distribution Network,WA,14385,3996,Diesel,2017-2018,47.7510741,-120.7401386,False
445,REGIONAL POWER CORPORATION,Nullagine Power Station & Nullagine Distribution network,WA,3850,1069,Diesel,2017-2018,-21.8864147,120.1080446,False
446,REGIONAL POWER CORPORATION,Onslow Power Station Horizon Power back-up & Onslow Distribtion Network,WA,23968,6658,Gas,2017-2018,-21.7765045,115.0831642,False
447,REGIONAL POWER CORPORATION,Wyndham Power Station & Distribution network,WA,489,136,Diesel,2017-2018,-27.6728168,121.6283098,False
448,REGIONAL POWER CORPORATION,Yungngora Power Station & Yungngora Distribution Network,WA,5871,1631,Diesel,2017-2018,-18.5015925,124.8277277,False
450,REGIONAL WIND FARMS PTY LTD,Wonthaggi Wind Farm,VIC,104304,28973,Wind,2017-2018,-38.6073719,145.547975,True
452,RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,QLD,273499,75972,Bagasse,2017-2018,-27.735318,153.327776,True
454,SANTOS LIMITED,Wilga Park Power Station,NSW,304096,84471,Coal Seam Methane,2017-2018,-30.3634841,149.6771233,False
456,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Musselroe Wind Farm Pty Ltd,TAS,2164720,601311,Wind,2017-2018,-40.7803916,148.0104827,True
457,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,897716,249366,Wind,2017-2018,-40.7396138,144.6893962,True
458,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,1038241,288400,Wind,2017-2018,-40.7848399,144.7294621,True
460,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,SA,1657221,460339,Wind,2017-2018,-33.7809175,138.2149099,True
462,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,SA,1277877,354966,Wind,2017-2018,-33.7140884,138.1408256,True
464,SNOWTOWN WIND FARM STAGE 2 PTY. LTD.,SNOWTOWN WIND FARM STAGE 2,SA,1684213,467837,Wind,2017-2018,-33.7140884,138.1408256,True
466,SNOWY HYDRO LIMITED,Angaston Power Station,SA,8000,2222,Diesel,2017-2018,-30.0002315,136.2091547,False
467,SNOWY HYDRO LIMITED,Colongra Power Station,NSW,54436,15121,Gas,2017-2018,-33.2094402,151.5457289,False
468,SNOWY HYDRO LIMITED,Laverton North Power Station,VIC,644421,179006,Gas,2017-2018,-37.8410186,144.7875213,False
469,SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,SA,17488,4858,Diesel,2017-2018,-35.1102132,138.4909081,False
470,SNOWY HYDRO LIMITED,Snowy Hydro Ltd,NSW,15661978,4350549,Hydro,2017-2018,-31.2532183,146.921099,True
473,SOLAR FARM INVESTMENTS PTY LTD,Moree Solar Farm ,NSW,557766,154935,Solar,2017-2018,-29.56119339999999,149.8624335,True
475,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm ,VIC,477876,132743,Wind,2017-2018,-37.3887311,143.0775131,True
477,SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm ,VIC,156907,43585,Wind,2017-2018,-38.2727138,141.9730619,True
478,SPIC PACIFIC ENERGY PTY LTD,Crowlands Wind Farm,VIC,421,117,Wind,2017-2018,-37.1263843,143.1559074,True
479,SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro ,VIC,54693,15193,Hydro,2017-2018,-37.2429628,145.897452,True
480,SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro ,VIC,14580,4050,Hydro,2017-2018,-37.8758483,146.7174016,True
481,SPIC PACIFIC ENERGY PTY LTD,Ord Hydro ,WA,794832,220787,Hydro,2017-2018,-16.1200015,128.738173,True
482,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms ,VIC,1655926,459979,Wind,2017-2018,-38.3644104,141.6251525,True
483,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm ,NSW,1084847,301346,Wind,2017-2018,-34.4237104,149.8258649,True
484,SPIC PACIFIC ENERGY PTY LTD,The Drop Hydro ,NSW,15493,4304,Hydro,2017-2018,-35.7761274,145.7533079,True
485,SPIC PACIFIC ENERGY PTY LTD,William Hovell Hydro ,VIC,14407,4002,Hydro,2017-2018,-36.9252158,146.3894175,True
486,SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm ,VIC,129067,35852,Wind,2017-2018,-37.7164742,144.2419466,True
487,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm ,VIC,326561,90711,Wind,2017-2018,-38.3644104,141.6251525,True
489,STANWELL CORPORATION LIMITED,Barron Gorge Power Station,QLD,554034,153898,Hydro,2017-2018,-16.8509999,145.6468624,True
490,STANWELL CORPORATION LIMITED,Kareeya Power Station,QLD,1621510,450419,Hydro,2017-2018,-17.767023,145.5780181,True
491,STANWELL CORPORATION LIMITED,Mackay Gas Turbine,QLD,683,190,Diesel,2017-2018,-21.1446265,149.1589441,False
492,STANWELL CORPORATION LIMITED,Mica Creek Power Station,QLD,435909,121086,Gas,2017-2018,-20.7784961,139.489875,False
493,STANWELL CORPORATION LIMITED,Stanwell Power Station,QLD,31695761,8804378,Black Coal,2017-2018,-23.5091325,150.3208166,False
494,STANWELL CORPORATION LIMITED,Swanbank E Power Station,QLD,2416169,671158,Gas,2017-2018,-27.6552772,152.8182067,False
495,STANWELL CORPORATION LIMITED,Tarong Power Stations,QLD,43557325,12099257,Black Coal,2017-2018,-26.7813053,151.9144592,False
497,SUNSET POWER INTERNATIONAL PTY LTD,Vales Point Power Station,NSW,29025803,8062723,Black Coal,2017-2018,-33.1620493,151.5407221,False
499,SWF1 OPERATIONS HOLDINGS PTY LTD,SWF 1 Operations Holdings Pty Ltd,NSW,266253,73959,Wind,2017-2018,-31.2532183,146.921099,True
501,SYNERGEN POWER PTY LIMITED,Dry Creek Power Station,SA,38614,10726,Gas,2017-2018,-34.8474882,138.5818107,False
502,SYNERGEN POWER PTY LIMITED,Mintaro Power Station,SA,152219,42283,Gas,2017-2018,-33.9181674,138.7232044,False
503,SYNERGEN POWER PTY LIMITED,Port Lincoln Power Station,SA,6022,1673,Diesel,2017-2018,-34.7226381,135.8597449,False
504,SYNERGEN POWER PTY LIMITED,Snuggery Power Station,SA,2678,744,Diesel,2017-2018,-30.0002315,136.2091547,False
508,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kalgoorlie Power Station,WA,935310,259808,Gas,2017-2018,-30.749,121.466,False
509,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kambalda Power Station,WA,966932,268592,Gas,2017-2018,-31.201572,121.662514,False
510,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Leinster Power Station,WA,900097,250027,Gas,2017-2018,-27.9160091,120.6991137,False
511,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Mt Keith Power Station,WA,1543160,428656,Gas,2017-2018,-27.281731,120.501701,False
512,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Solomon Power Station,WA,334016,92782,Gas,2017-2018,-27.6728168,121.6283098,False
513,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,South Hedland Power Station,WA,1542652,428514,Gas,2017-2018,-20.4072579,118.5965289,False
515,WATER CORPORATION,Cocos Keeling Islands - Home Island Generation,WA,8913,2476,Diesel,2017-2018,-12.1178984,96.8967258,False
516,WATER CORPORATION,Cocos Keeling Islands - West Island Generation,WA,8948,2486,Diesel,2017-2018,-12.1450486,96.82170169999999,False
518,WEIPA SOLAR FARM PTY LTD,Weipa Solar Power Station,QLD,3115,865,Solar,2017-2018,-12.6492936,141.8469901,True
520,YARA AUSTRALIA PTY LTD,YPF UTILITIES PRODUCTION AND SUPPLY,WA,96155,26710,Gas,2017-2018,-27.6728168,121.6283098,False
